0053_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,-10.
0054_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-40.,0.,-10.
0054_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-40.,0.,-10.
0054_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-40.,0.,-10.
0054_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-40.,0.,-10.
0054_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-40.,0.,-10.
0054_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-40.,0.,-10.
0055_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,40.,0.,-20.
0055_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,40.,0.,-20.
0055_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,40.,0.,-20.
0055_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,40.,0.,-20.
0055_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,40.,0.,-20.
0055_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,40.,0.,-20.
0056_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,-20.
0056_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,-20.
0056_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,-20.
0056_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,-20.
0056_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,-20.
0056_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,-20.
0057_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,-20.
0057_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,-20.
0057_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,-20.
0057_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,-20.
0057_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,-20.
0057_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,-20.
0058_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,-20.
0058_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,-20.
0058_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,-20.
0058_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,-20.
0058_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,-20.
0058_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,-20.
0059_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,-20.
0059_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,-20.
0059_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,-20.
0059_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,-20.
0059_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,-20.
0059_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,-20.
0060_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-10.,0.,-20.
0060_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-10.,0.,-20.
0060_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-10.,0.,-20.
0060_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-10.,0.,-20.
0060_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-10.,0.,-20.
0060_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-10.,0.,-20.
0061_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-20.,0.,-20.
0061_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-20.,0.,-20.
0061_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-20.,0.,-20.
0061_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-20.,0.,-20.
0061_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-20.,0.,-20.
0061_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-20.,0.,-20.
0062_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-30.,0.,-20.
0062_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-30.,0.,-20.
0062_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-30.,0.,-20.
0062_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-30.,0.,-20.
0062_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-30.,0.,-20.
0062_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,-20.
0063_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-40.,0.,-20.
0063_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-40.,0.,-20.
0063_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-40.,0.,-20.
0063_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-40.,0.,-20.
0063_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-40.,0.,-20.
0063_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-40.,0.,-20.
0064_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,40.,0.,-30.
0064_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,40.,0.,-30.
0064_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,40.,0.,-30.
0064_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,40.,0.,-30.
0064_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,40.,0.,-30.
0064_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,40.,0.,-30.
0065_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,-30.
0065_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,-30.
0065_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,-30.
0065_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,-30.
0065_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,-30.
0065_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,-30.
0066_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,-30.
0066_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,-30.
0066_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,-30.
0066_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,-30.
0066_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,-30.
0066_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,-30.
0067_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,-30.
0067_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,-30.
0067_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,-30.
0067_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,-30.
0067_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,-30.
0067_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,-30.
0068_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,-30.
0068_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,-30.
0068_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,-30.
0068_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,-30.
0068_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,-30.
0068_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,-30.
0069_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-10.,0.,-30.
0069_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-10.,0.,-30.
0069_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-10.,0.,-30.
0069_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-10.,0.,-30.
0069_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-10.,0.,-30.
0069_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-10.,0.,-30.
0070_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-20.,0.,-30.
0070_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-20.,0.,-30.
0070_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-20.,0.,-30.
0070_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-20.,0.,-30.
0070_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-20.,0.,-30.
0070_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-20.,0.,-30.
0071_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-30.,0.,-30.
0071_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-30.,0.,-30.
0071_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-30.,0.,-30.
0071_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-30.,0.,-30.
0071_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-30.,0.,-30.
0071_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,-30.
0072_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-40.,0.,-30.
0072_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-40.,0.,-30.
0072_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-40.,0.,-30.
0072_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-40.,0.,-30.
0072_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-40.,0.,-30.
0072_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-40.,0.,-30.
0073_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,30.,0.,-40.
0073_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,30.,0.,-40.
0073_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,30.,0.,-40.
0073_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,30.,0.,-40.
0073_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,30.,0.,-40.
0073_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,30.,0.,-40.
0074_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,20.,0.,-40.
0074_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,20.,0.,-40.
0074_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,20.,0.,-40.
0074_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,20.,0.,-40.
0074_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,20.,0.,-40.
0074_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,20.,0.,-40.
0075_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,10.,0.,-40.
0075_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,10.,0.,-40.
0075_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,10.,0.,-40.
0075_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,10.,0.,-40.
0075_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,10.,0.,-40.
0075_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,10.,0.,-40.
0076_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,-40.
0076_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,-40.
0076_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,-40.
0076_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,-40.
0076_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,-40.
0076_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,-40.
0077_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-10.,0.,-40.
0077_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-10.,0.,-40.
0077_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-10.,0.,-40.
0077_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-10.,0.,-40.
0077_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-10.,0.,-40.
0077_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-10.,0.,-40.
0078_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-20.,0.,-40.
0078_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-20.,0.,-40.
0078_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-20.,0.,-40.
0078_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-20.,0.,-40.
0078_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-20.,0.,-40.
0078_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-20.,0.,-40.
0079_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,-30.,0.,-40.
0079_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,-30.,0.,-40.
0079_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,-30.,0.,-40.
0079_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,-30.,0.,-40.
0079_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,-30.,0.,-40.
0079_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,-30.,0.,-40.
0080_F,-1.,0.,0.,0.,1.,0.,-0.,0.,-1.,0.,0.,-50.
0080_R,-0.,0.,-1.,0.,1.,0.,1.,0.,-0.,0.,0.,-50.
0080_B,1.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.,-50.
0080_L,0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,-50.
0080_U,0.,0.,1.,1.,0.,0.,0.,1.,0.,0.,0.,-50.
0080_D,0.,0.,1.,-1.,0.,0.,0.,-1.,0.,0.,0.,-50.
